id,name,type,country,company_hint,domain,linkedin_candidate,linkedin_confidence,linkedin_source,email_candidate,email_confidence,email_source,action,notes
32741c7e-a66b-449e-a038-83f58e92e696,Ali Partovi,angel,USA,Airbnb,airbnb.com,https://www.linkedin.com/company/airbnb,0.2,https://airbnb.com/team,,0.0,,none,linkedin link found on public website | skipped
5982303a-6b4a-44e2-94a5-7ce8a056b40e,Scott Banister,angel,USA,PayPal,paypal.com,,0.0,,,0.0,,none,skipped
e7da8b02-cbb6-410a-b2c1-e636ad471da7,Owen Van Natta,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
261f3c41-94d2-4d7c-a2c1-af48d916db61,Amr Awadallah,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
4fa0966a-deee-4400-bbfa-636b42992b8a,Antonio Garcia Martinez,angel,UK,,,,0.0,,,0.0,,none,no domain | skipped
acacc0ae-28ee-49dc-8064-ef53bc792cf4,Luke Nosek,angel,USA,Founders Fund,foundersfund.com,,0.0,,,0.0,,none,skipped
be38fada-5f2a-4bf4-9746-f3116d71ee3d,Lars Dalgaard,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.55,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
8f5b5bba-da7b-449a-bf1b-aa69e4961ec7,Alex Kolicich,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
b40a6774-3ef4-48ef-882f-e746e3cc0036,Zach Weinberg,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
159de74e-2d28-4638-a2dd-dc12970915e7,Nat Turner,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
9812cba7-7e22-4698-8b2b-465274785c61,Stephanie Palmeri,vc,USA,Uncork Capital,,,0.0,,,0.0,,none,no domain | skipped
caf6cf81-8988-4378-b28c-bfcb09f119ba,Jeff Clavier,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
8951a98a-e733-45e6-9dcb-4d829928add7,Manu Rekhi,vc,USA,Inventus Capital,,,0.0,,,0.0,,none,no domain | skipped
b7eb6f5b-6b4e-4515-8118-8dbc835efd8a,Venky Ganesan,vc,USA,Menlo Ventures,,,0.0,,,0.0,,none,no domain | skipped
e4afd9cc-e5bc-4bf9-9b0c-96097e500e8b,Aaron Harris,vc,USA,Y Combinator,ycombinator.com,,0.0,,,0.0,,none,skipped
ffe71263-40c1-4e38-9fab-743507c6b8c6,Geoff Ralston,vc,USA,Y Combinator,ycombinator.com,,0.0,,,0.0,,none,skipped
68011efb-61ea-47f1-8f1a-5488976997ba,Harj Taggar,vc,USA,Y Combinator,ycombinator.com,,0.0,,,0.0,,none,skipped
9149ecb1-8b47-457d-9620-a1a420100cf8,Justin Waldron,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
fc48e6ce-463d-4c30-9412-9f4d351e1636,Mark Pincus,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
40d84d9e-7a5b-49ad-99c0-8633c8183895,Brendan Iribe,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
e5d36ead-bedc-4807-a584-6340fb159261,Dennis Crowley,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
cbbc7333-f540-49e7-a045-f78df0f8dccb,Naveen Selvadurai,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
b452468e-966a-4b18-8684-fc28d51615c3,Shlomo Kramer,angel,Israel,,,,0.0,,,0.0,,none,no domain | skipped
39df682e-3415-46c2-8225-a160e1731fc1,Tony Conrad,vc,USA,True Ventures,trueventures.com,https://www.linkedin.com/company/true-ventures,0.55,https://trueventures.com,,0.0,,none,linkedin link found on public website | skipped
94a493d0-f571-438f-9091-d95fa63a4095,Jon Callaghan,vc,USA,True Ventures,trueventures.com,https://www.linkedin.com/company/true-ventures,0.55,https://trueventures.com,,0.0,,none,linkedin link found on public website | skipped
26a32584-1827-4ca7-8a9b-1c62ed98dfcd,Phil Black,vc,USA,True Ventures,trueventures.com,https://www.linkedin.com/company/true-ventures,0.55,https://trueventures.com,,0.0,,none,linkedin link found on public website | skipped
609506da-4d0e-49ca-abd0-3ea4caadc5ef,Puneet Agarwal,vc,USA,True Ventures,trueventures.com,https://www.linkedin.com/company/true-ventures,0.55,https://trueventures.com,,0.0,,none,linkedin link found on public website | skipped
e632c4dd-0318-4dfe-be81-a40fa0cf303f,David Beisel,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
21d79094-bff1-4b6c-ae4d-1b9f7b9e95c5,Rob Go,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
3f8007e6-324b-428b-8a43-43ae1726df40,Paige Decker,vc,USA,Maveron,,,0.0,,,0.0,,none,no domain | skipped
91553615-1903-447e-9572-b5f6a0c90bf9,Howard Schultz,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
85935ca0-f71b-4e83-b616-2662d20d5971,Jason Mendelson,vc,USA,Foundry Group,foundrygroup.com,https://www.linkedin.com/in/sethjlevine,0.45,https://foundrygroup.com/team,,0.0,,none,linkedin link found on public website | skipped
1960a177-26ed-4eb1-83cc-560ac400db2b,Seth Levine,vc,USA,Foundry Group,foundrygroup.com,https://www.linkedin.com/in/sethjlevine,0.9,https://foundrygroup.com/team,,0.0,,review,linkedin link found on public website | skipped
615c2b53-c479-4963-a245-fdabd1a59787,Ryan McIntyre,vc,USA,Foundry Group,foundrygroup.com,https://www.linkedin.com/in/ryanmcintyre,0.9,https://foundrygroup.com/team,,0.0,,review,linkedin link found on public website | skipped
66069fe9-bcdb-426c-854c-043aa881c16e,David Cohen,vc,USA,Techstars,techstars.com,https://www.linkedin.com/company/techstars,0.98,https://techstars.com,,0.0,,review,linkedin link found on public website | skipped
58bdda65-98fe-4133-ab45-c6b13387cbd3,Greg Bettinelli,vc,USA,Upfront Ventures,upfront.com,,0.0,,,0.0,,none,skipped
51c1ac43-7af1-4583-bfb7-3dca7a665e63,Kara Nortman,vc,USA,Upfront Ventures,upfront.com,,0.0,,,0.0,,none,skipped
aa3a42e4-6ffa-4c06-a01d-f019e187f1d8,Brian Lee,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
c3fbf18c-5e3b-4205-bfbf-2ce477360b39,Jessica Alba,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
6d2b5055-1e9a-4661-9fd3-177021052a84,Scooter Braun,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
a2f95616-1b1b-41e0-a2ac-7fbedceb9f4e,Troy Carter,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
1e383249-796b-4092-9afd-add2c13bca0b,Iñaki Arrola,vc,Spain,K Fund,,,0.0,,,0.0,,none,no domain | skipped
dca574b7-534a-400e-aa06-a2dc3f13dacc,Aquilino Pena,vc,Spain,,,,0.0,,,0.0,,none,no domain | skipped
aba1a3bb-fa41-49b1-81c7-b7b16c671ee0,Marek Fodor,angel,Spain,Antai Venture Builder,,,0.0,,,0.0,,none,no domain | skipped
5de06b48-e2cd-4d8b-8efa-a4baaaa0145e,Carlos Blanco,angel,Spain,,,,0.0,,,0.0,,none,no domain | skipped
7cb1ddab-7e61-46ae-9afe-3b3a39834dc5,Constantijn van Oranje,angel,Netherlands,Techleap,,,0.0,,,0.0,,none,no domain | skipped
58fb0ad8-5752-4e2b-9516-ad19afb3f75c,Pieter van der Does,angel,Netherlands,Adyen,adyen.com,https://www.linkedin.com/company/adyen,0.31,https://adyen.com,,0.0,,none,linkedin link found on public website | skipped
03510a4e-7973-4e61-b3e6-76678d71e0d2,Arnout Schuijff,angel,Netherlands,Adyen,adyen.com,https://www.linkedin.com/company/adyen,0.2,https://adyen.com,,0.0,,none,linkedin link found on public website | skipped
078fa4a1-6c5b-437b-92c8-6a33ad804a32,Kees Koolen,angel,Netherlands,,,,0.0,,,0.0,,none,no domain | skipped
1b7f684e-b444-4f04-9adf-3a11e56ea842,Rutger Schimmelpenninck,vc,Netherlands,Peak Capital,,,0.0,,,0.0,,none,no domain | skipped
6450ed4e-2010-45ef-9348-e4779d6ac72b,Matteo Masserdotti,vc,Italy,,,,0.0,,,0.0,,none,no domain | skipped
96db0466-5499-44b0-8abc-6e769c33ddc3,Carlo Castellano,vc,Italy,,,,0.0,,,0.0,,none,no domain | skipped
b54c3f8f-3feb-49e7-a658-24d4901c94ec,Martin Pejsa,vc,Czech Republic,Reflex Capital,,,0.0,,,0.0,,none,no domain | skipped
a08e9818-9e3b-4b6d-8bd4-c7ad771deb2d,Peter Šimurka,vc,Slovakia,Neulogy Ventures,,,0.0,,,0.0,,none,no domain | skipped
e232bece-1a1f-4c8a-a5bf-3afb89b9c530,Márton Tordai,vc,Hungary,PortfoLion,,,0.0,,,0.0,,none,no domain | skipped
66b1ddfc-98f1-4f96-a3b9-0916caa15fab,Radu Georgescu,angel,Romania,,,,0.0,,,0.0,,none,no domain | skipped
d832fe02-dbb2-4b3b-b2de-6b1fc1d47c57,Florin Talpes,angel,Romania,,,,0.0,,,0.0,,none,no domain | skipped
31521a9a-2c37-4b09-8be7-47d7c5454837,Mikhail Lobanov,vc,Russia,Da Vinci Capital,,,0.0,,,0.0,,none,no domain | skipped
dadbf36c-3006-4fa8-a4b6-57c39c43937c,Artem Inyutin,vc,USA,Fort Ross Ventures,,,0.0,,,0.0,,none,no domain | skipped
0c1adb78-7eb2-442b-801a-d97650dfeef4,Munim Al Razzak,angel,Bangladesh,,,,0.0,,,0.0,,none,no domain | skipped
e978a095-7e5b-4577-bade-b22c99c3444b,Jehan Ara,angel,Pakistan,,,,0.0,,,0.0,,none,no domain | skipped
ef70371b-6b23-47fd-9c70-f51b05038a8c,Mbeke Waseme,vc,South Africa,,,,0.0,,,0.0,,none,no domain | skipped
c5f3e941-e080-4f0d-9807-eef30c297570,Sangu Delle,angel,Ghana,,,,0.0,,,0.0,,none,no domain | skipped
c4fb5414-b038-4692-bef6-d140dc996d4a,Jason Njoku,angel,Nigeria,,,,0.0,,,0.0,,none,no domain | skipped
fcbfa9fd-20a8-4f3d-91b1-db410f6e975f,Bastian Gotter,angel,Nigeria,,,,0.0,,,0.0,,none,no domain | skipped
77b6a782-984f-4fe1-b974-c8a1a0a67927,Kunal Shah,angel,India,,,,0.0,,,0.0,,none,no domain | skipped
b9b0314f-d5f7-4093-88ef-6bb5a252678d,Sachin Bansal,angel,India,Flipkart,flipkart.com,https://in.linkedin.com/company/flipkart,0.2,https://flipkart.com,,0.0,,none,linkedin link found on public website | skipped
9fc0cc6a-3758-4f0f-8532-850ea33c87de,Binny Bansal,angel,India,Flipkart,flipkart.com,https://in.linkedin.com/company/flipkart,0.2,https://flipkart.com,,0.0,,none,linkedin link found on public website | skipped
87b72a20-0255-45c9-aa1c-f0da97941f1d,Deep Kalra,angel,India,,,,0.0,,,0.0,,none,no domain | skipped
80760a64-7b56-4887-8a8c-bea3a7db8144,Vijay Shekhar Sharma,angel,India,,,,0.0,,,0.0,,none,no domain | skipped
e31866e7-0285-4e48-81e5-8d4efdcb628a,Anthony Tan,angel,Singapore,Grab,grab.com,https://www.linkedin.com/company/grabapp,0.2,https://grab.com,,0.0,,none,linkedin link found on public website | skipped
f8a2c60f-71af-41d5-b49f-9b6edb47646e,William Tanuwijaya,angel,Indonesia,,,,0.0,,,0.0,,none,no domain | skipped
23b168cb-a2e8-467d-967c-2f327ccdae02,Ferry Unardi,angel,Indonesia,,,,0.0,,,0.0,,none,no domain | skipped
66b84287-e0be-4551-94e6-a09cb9ee00f2,Hendra Kwik,angel,Indonesia,,,,0.0,,,0.0,,none,no domain | skipped
6dd5d188-cc0d-4de4-85bd-4f6461bcf070,Tan Hooi Ling,angel,Singapore,Grab,grab.com,https://www.linkedin.com/company/grabapp,0.2,https://grab.com,,0.0,,none,linkedin link found on public website | skipped
eab0fd7a-85ba-45d2-a11f-141b5f66bd02,David Velez,angel,Brazil,,,,0.0,,,0.0,,none,no domain | skipped
1763ce42-c8e0-4e90-9669-136625bd61b9,Eduardo Saverin,vc,Singapore,B Capital,,,0.0,,,0.0,,none,no domain | skipped
51a93404-fcb2-4160-8906-1d2479df1120,Sergio Furio,angel,Brazil,,,,0.0,,,0.0,,none,no domain | skipped
a6c8e8cb-1ed5-4e3d-b399-182e86265c35,Patrick Sigrist,angel,Brazil,,,,0.0,,,0.0,,none,no domain | skipped
e66d28fe-775b-4e55-82e3-04ebf1f4e1f0,Startupbootcamp,accelerator,UK,startupbootcamp,startupbootcamp.org,https://www.linkedin.com/company/startupbootcamp,0.98,https://startupbootcamp.org,,0.0,,review,linkedin link found on public website | skipped
d1ad8084-2a90-4a62-b8ae-8b99a9cbbd76,Rockstart,accelerator,Netherlands,rockstart,rockstart.com,https://www.linkedin.com/company/rockstart,0.98,https://rockstart.com,,0.0,,review,linkedin link found on public website | skipped
b025eaa9-9f48-4608-bb84-f36d613cafdc,Wayra,accelerator,Spain,wayra,wayra.com,https://www.linkedin.com/company/wayra,0.98,https://wayra.com,,0.0,,review,linkedin link found on public website | skipped
58b26e84-9ba7-4d83-a98c-ca748d8a9b19,SOSV,accelerator,USA,sosv,sosv.com,https://www.linkedin.com/company/sosv,0.98,https://sosv.com,,0.0,,review,linkedin link found on public website | skipped
fc916a2c-8750-4b6b-9a34-ab61c442078e,HAX,accelerator,China,hax,hax.co,https://www.linkedin.com/company/hax,0.98,https://hax.co,,0.0,,review,linkedin link found on public website | skipped
313d7596-7606-4dbe-90c5-af0acbb1b37e,IndieBio,accelerator,USA,indiebio,indiebio.co,https://www.linkedin.com/company/indiebio,0.98,https://indiebio.co,,0.0,,review,linkedin link found on public website | skipped
da0cd4be-f08e-40fd-aff2-96ea39b162ac,Global Founders Capital,vc,Germany,globalfounderscapital,globalfounderscapital.com,https://www.linkedin.com/in/cedric-asselman-29362466,0.55,https://globalfounderscapital.com,,0.0,,none,linkedin link found on public website | skipped
a37437e6-a87a-40ca-9fa6-6ded624ceb28,Ryan Selkis,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
85ac154a-429c-4321-85d9-7e0f759d3c99,Spencer Noon,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
4aefa2de-dccf-4bac-9831-526cdafb0cd8,Meltem Demirors,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
e589db39-29aa-46c9-8873-3270a0f31512,Arianna Simpson,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.55,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
611c7102-69a1-4ed6-90a9-28b532c5594d,Emily Kirsch,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
164ccfbd-afc9-490b-8b59-393ddf4a2918,Yusuf Latief,vc,USA,Breakthrough Energy Ventures,,,0.0,,,0.0,,none,no domain | skipped
937604f7-a5b1-415d-ab43-2b0562dca397,Marco Trombetti,vc,Italy,,,,0.0,,,0.0,,none,no domain | skipped
266cc1e9-3360-4250-9be3-f8854c0396cf,Dhruv Saxena,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
9897a48f-62cd-41f0-b115-eb6c2c21ed70,Rand Fishkin,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
643db5e3-8711-4a56-bc8b-ae3d56021294,Wade Foster,angel,USA,Zapier,zapier.com,https://www.linkedin.com/company/zapier,0.65,https://zapier.com/about,,0.0,,none,linkedin link found on public website | skipped
a7167125-318e-4f43-a461-640fd1c509b0,Bryan Helmig,angel,USA,Zapier,zapier.com,https://linkedin.com/company/zapier,0.65,https://zapier.com,,0.0,,none,linkedin link found on public website | skipped
3b4625ed-dff6-43e5-a18b-2eb5238a1ced,Mike Knoop,angel,USA,Zapier,zapier.com,https://www.linkedin.com/company/zapier,0.65,https://zapier.com/about,,0.0,,none,linkedin link found on public website | skipped
003a511e-ac58-4717-ab7f-caf42209d973,Tiffany Zhong,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
351d52f7-c58c-4820-acca-1ea8cf1e2054,Jack Conte,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
4da190be-6d9f-43b2-93bb-1ce8851e9480,Sam Yagan,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
ba00d923-a291-4880-bb53-ecaee4bb62ed,Eric Stein,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
b1a4c1c2-2c36-4cab-a93d-c48495dbc7a0,Jeff Green,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
d69e0f30-7e01-496c-89f3-a11bcaf098a3,Todd McKinnon,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
46f7bfd1-4636-4c89-99f7-fb0ed79e0939,Frederic Kerrest,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
5b068f55-6239-4ff1-b7f7-9d66e96761a9,David Skok,vc,USA,Matrix Partners,matrixpartners.com,https://www.linkedin.com/in/dskok,0.68,https://matrixpartners.com,,0.0,,none,linkedin link found on public website | skipped
650015b6-89dc-4042-8de6-8673dfe460b2,Alain Chuard,angel,Switzerland,,,,0.0,,,0.0,,none,no domain | skipped
40d0333c-9efc-4edc-8a18-5b4b17d9158f,Nicolas Pelet,vc,Switzerland,Invest4Jets,,,0.0,,,0.0,,none,no domain | skipped
b0130ee7-32f5-42ad-a8e9-57f613466b8b,Alex Macdonald,vc,USA,Torch Capital,,,0.0,,,0.0,,none,no domain | skipped
9aefb248-43c0-458e-b257-0a6dbae204a7,Jonathan Abrams,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
42377739-4f77-4e49-9ff2-7aec2ea9c867,Michael Fertik,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
71ca627c-922f-4ad1-a761-8bf001f9ec86,Sunil Rajaraman,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
1c879dca-3c1f-453e-8428-8e54d9cacb17,Aaron Patzer,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
c2adfcef-2c57-4f62-94e4-c61a766c1198,Adam Nash,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
5942d524-ace1-42f9-8eed-b2c106326778,Alex Rampell,vc,USA,a16z,a16z.com,https://www.linkedin.com/in/meganholstonalexander,0.68,https://a16z.com/team,,0.0,,none,linkedin link found on public website | skipped
bcc8dee0-acef-4695-a544-36e681b2e1bc,Anish Acharya,vc,USA,a16z,a16z.com,https://www.linkedin.com/in/anishacharya,0.9,https://a16z.com/team,,0.0,,review,linkedin link found on public website | skipped
40a7efd0-c207-456a-94fa-32e5a8f53828,Connie Chan,vc,USA,a16z,a16z.com,https://www.linkedin.com/in/conniechan,0.9,https://a16z.com/team,,0.0,,review,linkedin link found on public website | skipped
0437f468-2a78-493d-bf30-81cd346c2ed7,Peter Lauten,vc,USA,a16z,a16z.com,https://www.linkedin.com/in/peter-levine-681386172,0.68,https://a16z.com/team,,0.0,,none,linkedin link found on public website | skipped
7b3b3137-d195-4b3e-98b6-e1e185d1a353,Kristina Shen,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.55,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
757e3e10-c125-4f19-b3c7-8ddc07e9e980,Sonia Arrison,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
d8f82c94-8322-4489-8ea3-b03e5157358a,Lynda Weinman,angel,USA,LinkedIn,linkedin.com,https://www.linkedin.com/company/linkedin,0.2,https://linkedin.com,,0.0,,none,linkedin link found on public website | skipped
632fdf4a-4b31-4559-9902-33e4ae43b714,Lara Druyan,vc,USA,Builders VC,,,0.0,,,0.0,,none,no domain | skipped
5081fcf0-a5ea-484f-ae16-c65522de7a8e,Eurie Kim,vc,USA,Forerunner,forerunnerventures.com,https://www.linkedin.com/in/euriekim,0.9,https://forerunnerventures.com,,0.0,,review,linkedin link found on public website | skipped
58225de7-4a67-4d4a-9334-82155a708f5e,Jason Lemkin,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
380071ea-57af-4d97-8a94-0e37e25af209,Pawel Chudzinski,vc,Germany,Point Nine,pointninecap.com,,0.0,,,0.0,,none,skipped
09185e39-605e-4df5-ae22-8af01e583168,Robert Vis,angel,Netherlands,,,,0.0,,,0.0,,none,no domain | skipped
dbcb4d63-98e9-41a3-adbf-d2132aa52641,Rob Stavis,vc,USA,Bessemer,bvp.com,https://www.linkedin.com/company/bessemer-venture-partners,0.55,https://bvp.com,,0.0,,none,linkedin link found on public website | skipped
43166702-66f7-4f77-a237-171f780d0e9a,Mike Droesch,vc,USA,Bessemer,bvp.com,https://www.linkedin.com/company/bessemer-venture-partners,0.55,https://bvp.com,,0.0,,none,linkedin link found on public website | skipped
